COD. COLEGIO, REGIONAL, PROVINCIA, DISTRITO, CORREGIMIENTO, NOMBRE COLEGIO,ÁREA,PROGRAMAS, TIPO,total_passed,total_failed,total_deserted,pass_percent
4220,VERAGUAS,VERAGUAS,CAÑAZAS,CERRO PLATA,C.E.B.G. LA CONCEPCIÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,63,0,0,1
4221,VERAGUAS,VERAGUAS,CAÑAZAS,LOS VALLES,BAJOS DEL HIGUÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
4222,VERAGUAS,VERAGUAS,CAÑAZAS,LOS VALLES,LOS LAJONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,35,1,0,0.972222222
4227,VERAGUAS,VERAGUAS,CAÑAZAS,LOS VALLES,JUAN N. GONZÁLEZ,RURAL,PRIMARIA UNIGRADO,OFICIAL,86,1,1,0.977272727
4228,VERAGUAS,VERAGUAS,CAÑAZAS,LOS VALLES,LOS PILONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,15,0,0,1
4230,VERAGUAS,VERAGUAS,CAÑAZAS,LOS VALLES,EL COMÚN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,0,1
4231,VERAGUAS,VERAGUAS,CAÑAZAS,LOS VALLES,ALTO DE LOS PAJARITOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,1,0,0.941176471
4232,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,AGUA AMARILLA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,1,0.8
4233,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,GUABAL SALIENTE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
4234,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,C.E.B.G. EL HACHA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,45,4,0,0.918367347
4235,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,LAS LAJILLAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,15,0,0,1
4237,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,TOLECILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
4238,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,SAN MARCELO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
4239,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,EL POSTE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,0,1
4240,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,PALO VERDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,40,0,0,1
4241,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,LOS PANAMAES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,0,0,1
4242,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,C.E.B.G. LLANO GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
4243,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,LAS HUACAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
4244,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,CORITA DE LOS PÉREZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4245,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,EL AROMILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4246,VERAGUAS,VERAGUAS,CAÑAZAS,SAN MARCELO,BOCA DE CORITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
4247,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,EL COMUNCITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,1,0,0.941176471
4248,VERAGUAS,VERAGUAS,CAÑAZAS,EL AROMILLO,EL CEIBAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4249,VERAGUAS,VERAGUAS,LA MESA,LA MESA,LOS BRAVOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
4250,VERAGUAS,VERAGUAS,LA MESA,LOS MILAGROS,EL RODEO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,0,1
4252,VERAGUAS,VERAGUAS,LA MESA,LA MESA,SANTA CATALINA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
4254,VERAGUAS,VERAGUAS,LA MESA,LA MESA,PIEDRA HINCADA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4255,VERAGUAS,VERAGUAS,LA MESA,LOS MILAGROS,CAÑA BRAVA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,1,0,0.833333333
4257,VERAGUAS,VERAGUAS,LA MESA,LOS MILAGROS,MIRADORES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,40,0,0,1
4258,VERAGUAS,VERAGUAS,LA MESA,LA MESA,JOSÉ MUÑOZ M.,URBANA,PRIMARIA UNIGRADO,OFICIAL,256,3,14,0.937728938
4259,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,ALTO EL LLANÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
4260,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,LOS VALDESES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
4261,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,SUBÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,17,0,0,1
4263,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,C.E.B.G. ALTO DE LOS SÁNCHEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,38,5,0,0.88372093
4264,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,ZODELVA FRANCO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,43,0,0,1
4265,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,LOS PILONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
4266,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,JOSÉ D. JIMÉNEZ (SAN PABLO),RURAL,PRIMARIA UNIGRADO,OFICIAL,64,3,0,0.955223881
4267,VERAGUAS,VERAGUAS,LA MESA,BISVALLES,BISVALLE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
4269,VERAGUAS,VERAGUAS,LA MESA,BORO,LA MONTAÑA DE BORO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,26,0,0,1
4270,VERAGUAS,VERAGUAS,LA MESA,BORO,BORO,RURAL,PRIMARIA UNIGRADO,OFICIAL,84,3,0,0.965517241
4272,VERAGUAS,VERAGUAS,LA MESA,BORO,OLACA DE BORO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,25,0,0,1
4273,VERAGUAS,VERAGUAS,LA MESA,LLANO GRANDE,CHARCO NEGRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
4274,VERAGUAS,VERAGUAS,LA MESA,LLANO GRANDE,LA MONTAÑA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4275,VERAGUAS,VERAGUAS,LA MESA,LOS MILAGROS,LOS FLORES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,23,0,0,1
4276,VERAGUAS,VERAGUAS,LA MESA,LLANO GRANDE,LLANO GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,0,0,1
4277,VERAGUAS,VERAGUAS,LA MESA,EL HIGO,C.E.B.G. ANIMAS DE BORO,RURAL,PRIMARIA TELEBASICA,OFICIAL,165,2,2,0.976331361
4278,VERAGUAS,VERAGUAS,LA MESA,SAN BARTOLO,JESÚS M. GONZÁLEZ,RURAL,PRIMARIA UNIGRADO,OFICIAL,16,0,1,0.941176471
4279,VERAGUAS,VERAGUAS,LA MESA,EL HIGO,C.E.B.G. EL JUAN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,38,0,0,1
4280,VERAGUAS,VERAGUAS,LA MESA,SAN BARTOLO,C.E.B.G. MERCEDES A. DE TRISTÁN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,41,0,0,1
4282,VERAGUAS,VERAGUAS,LA MESA,EL HIGO,EL MARAÑÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,1,0.952380952
4283,VERAGUAS,VERAGUAS,LAS PALMAS,LAS PALMAS,BAJADA DE LA CRUZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4293,VERAGUAS,VERAGUAS,LAS PALMAS,EL PRADO,PIEDRA AMARILLA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,0,0,1
4294,VERAGUAS,VERAGUAS,LAS PALMAS,MANUEL A. TERREROS,MATA REDONDA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,48,0,0,1
4295,VERAGUAS,VERAGUAS,LAS PALMAS,MANUEL A. TERREROS,C.E.B.G. LA CAMPANA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,17,0,0,1
4296,VERAGUAS,VERAGUAS,LAS PALMAS,LAS PALMAS,JOSÉ AGUSTÍN RUIZ,RURAL,PRIMARIA UNIGRADO,OFICIAL,232,6,0,0.974789916
4297,VERAGUAS,VERAGUAS,LAS PALMAS,LAS PALMAS,EL MAMEY,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,0,0,1
4298,VERAGUAS,VERAGUAS,LAS PALMAS,LAS PALMAS,LLANO LARGO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4299,VERAGUAS,VERAGUAS,LAS PALMAS,LAS PALMAS,EL ESPAVECITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,2,0,0.875
4300,VERAGUAS,VERAGUAS,LAS PALMAS,CERRO CASA,C.E.B.G. EL CALABAZO,RURAL,PRIMARIA UNIGRADO,OFICIAL,104,22,1,0.818897638
4302,VERAGUAS,VERAGUAS,LAS PALMAS,CERRO CASA,C.E.B.G. EL RAIZAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,72,1,0,0.98630137
4303,VERAGUAS,VERAGUAS,LAS PALMAS,CERRO CASA,C.E.B.G. CERRO CASA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,75,4,1,0.9375
4305,VERAGUAS,VERAGUAS,LAS PALMAS,CERRO CASA,C.E.B.G. QUEBRADA GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,77,1,1,0.974683544
4306,VERAGUAS,VERAGUAS,LAS PALMAS,CERRO CASA,QUEBRADA CONGA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,35,1,1,0.945945946
4308,VERAGUAS,VERAGUAS,LAS PALMAS,COROZAL,AMELIA ABREGO DE MACHUCA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,47,0,0,1
4309,VERAGUAS,VERAGUAS,LAS PALMAS,COROZAL,SEGUIDULES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,1,2,0.909090909
4310,VERAGUAS,VERAGUAS,LAS PALMAS,EL MARÍA,LA ARENA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,0,0,1
4312,VERAGUAS,VERAGUAS,LAS PALMAS,EL MARÍA,EL MACHO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
4313,VERAGUAS,VERAGUAS,LAS PALMAS,EL MARÍA,MARÍA B. DE RODRÍGUEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
4314,VERAGUAS,VERAGUAS,LAS PALMAS,EL MARÍA,JOSÉ F. VÁSQUEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,0,1
4315,VERAGUAS,VERAGUAS,LAS PALMAS,EL MARÍA,RATONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,1,0,0.909090909
4316,VERAGUAS,VERAGUAS,LAS PALMAS,EL MARÍA,LA PITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,3,0,0,1
4325,VERAGUAS,VERAGUAS,LAS PALMAS,SAN MARTIN,EL PIRO #1,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,0,1,0.972972973
4335,VERAGUAS,VERAGUAS,LAS PALMAS,EL PRADO,LUIS A. RUIZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,100,0,0,1
4337,VERAGUAS,VERAGUAS,LAS PALMAS,VIGUÍ,EL VIGUÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,39,2,0,0.951219512
4343,VERAGUAS,VERAGUAS,LAS PALMAS,VIGUÍ,EL BARRIGÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,56,2,0,0.965517241
4346,VERAGUAS,VERAGUAS,LAS PALMAS,VIGUÍ,C.E.B.G. LA CUCURUCHA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
4347,VERAGUAS,VERAGUAS,LAS PALMAS,EL PRADO,LA CAÑACILLA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
4349,VERAGUAS,VERAGUAS,LAS PALMAS,EL PRADO,C.E.B.G. ALTO DE LOS RUICES,RURAL,PRIMARIA TELEBASICA,OFICIAL,135,3,1,0.971223022
4350,VERAGUAS,VERAGUAS,LAS PALMAS,EL RINCÓN,EL CAIMITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,23,0,0,1
4351,VERAGUAS,VERAGUAS,LAS PALMAS,EL RINCÓN,PINO DEL COBRE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,40,0,0,1
4352,VERAGUAS,VERAGUAS,LAS PALMAS,EL RINCÓN,EL RINCÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,165,2,0,0.988023952
4355,VERAGUAS,VERAGUAS,LAS PALMAS,EL RINCÓN,LIMÓN SECO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,1,0,0.96875
4356,VERAGUAS,VERAGUAS,LAS PALMAS,EL RINCÓN,CERRO NEGRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,67,1,1,0.971014493
4357,VERAGUAS,VERAGUAS,LAS PALMAS,LOLÁ,CERRO AZUL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,24,1,2,0.888888889
4359,VERAGUAS,VERAGUAS,LAS PALMAS,LOLÁ,C.E.B.G. LOLA GARNADERA,RURAL,PRIMARIA UNIGRADO,OFICIAL,73,0,0,1
4360,VERAGUAS,VERAGUAS,LAS PALMAS,PIXVAE,EL PAJARÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,2,0,0.913043478
4362,VERAGUAS,VERAGUAS,LAS PALMAS,PIXVAE,C.E.B.G. PIXVAE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,52,7,2,0.852459016
4364,VERAGUAS,VERAGUAS,LAS PALMAS,PUERTO VIDAL,JORONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,46,0,0,1
4365,VERAGUAS,VERAGUAS,LAS PALMAS,PUERTO VIDAL,C.E.B.G. PEÑA BLANCA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,2,0,0.947368421
4366,VERAGUAS,VERAGUAS,LAS PALMAS,PUERTO VIDAL,PUERTO VIDAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,91,4,0,0.957894737
4369,VERAGUAS,VERAGUAS,LAS PALMAS,ZAPOTILLO,BUBI ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
4370,VERAGUAS,VERAGUAS,LAS PALMAS,ZAPOTILLO,TABACAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,15,1,0,0.9375
4374,VERAGUAS,VERAGUAS,LAS PALMAS,ZAPOTILLO,ZAPOTAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4375,VERAGUAS,VERAGUAS,LAS PALMAS,ZAPOTILLO,EL PALMEÑO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4376,VERAGUAS,VERAGUAS,LAS PALMAS,ZAPOTILLO,ESPALA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
4377,VERAGUAS,VERAGUAS,LAS PALMAS,PIXVAE,LOVAINA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,2,0.846153846
4378,VERAGUAS,VERAGUAS,MONTIJO,PILÓN,BUENA VISTA SUR,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,0,0,1
4379,VERAGUAS,VERAGUAS,MONTIJO,UNIÓN DEL NORTE,CHUMICAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,3,0,0,1
4380,VERAGUAS,VERAGUAS,SONÁ,SONÁ,ANA T. RODRÍGUEZ DE GUERRA (LLANO LARGO),RURAL,PRIMARIA MULTIGRADO,OFICIAL,35,1,0,0.972222222
4381,VERAGUAS,VERAGUAS,MONTIJO,COSTA HERMOSA,VIELKA B. DE MARTÍNEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,91,1,0,0.989130435
4383,VERAGUAS,VERAGUAS,MARIATO,MARIATO,LA HONDA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
4387,VERAGUAS,VERAGUAS,MONTIJO,PILÓN,EL PILÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,75,0,0,1
4388,VERAGUAS,VERAGUAS,MONTIJO,UNIÓN DEL NORTE,HATO DE JESÚS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,0,1
4389,VERAGUAS,VERAGUAS,MONTIJO,COSTA HERMOSA,EL BONGO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,65,2,0,0.970149254
4390,VERAGUAS,VERAGUAS,MONTIJO,MONTIJO,EL COCO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,3,0,0,1
4391,VERAGUAS,VERAGUAS,MONTIJO,MONTIJO,CENTRO EDUCATIVO BILINGÜE ADOLFO J. FÁBREGA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,204,0,7,0.966824645
4392,VERAGUAS,VERAGUAS,MONTIJO,UNIÓN DEL NORTE,MARIO RIERA PINILLA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,18,0,0,1
4393,VERAGUAS,VERAGUAS,MARIATO,ARENAS,C.E.B.G. ARENAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,1,0.933333333
4394,VERAGUAS,VERAGUAS,MARIATO,CACAO,EL CACAO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,1,0.875
4395,VERAGUAS,VERAGUAS,MARIATO,ARENAS,SERAFÍN VARGAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,33,1,0,0.970588235
4402,VERAGUAS,VERAGUAS,MARIATO,ARENAS,CASCAJILLOSO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,2,0,0.866666667
4404,VERAGUAS,VERAGUAS,MARIATO,CACAO,BARADERO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4405,VERAGUAS,VERAGUAS,MONTIJO,CEBACO,LOS ALMÁCIGOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,1,0,0.857142857
4407,VERAGUAS,VERAGUAS,MONTIJO,CEBACO,EL JOBO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
4408,VERAGUAS,VERAGUAS,MONTIJO,GOBERNADORA,HORACIO ACUÑA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,25,0,0,1
4410,VERAGUAS,VERAGUAS,MONTIJO,CEBACO,CEBACO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
4411,VERAGUAS,VERAGUAS,MONTIJO,LA GARCEANA,EL COPE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4412,VERAGUAS,VERAGUAS,MONTIJO,LA GARCEANA,LA GARCEANA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,2,0,0,1
4413,VERAGUAS,VERAGUAS,MONTIJO,LEONES,ISLA LEONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,1,0,0.8
4414,VERAGUAS,VERAGUAS,MARIATO,MARIATO,ANGULITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
4415,VERAGUAS,VERAGUAS,MARIATO,MARIATO,TORIO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,42,1,0,0.976744186
4416,VERAGUAS,VERAGUAS,MARIATO,MARIATO,EL PARAÍSO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
4421,VERAGUAS,VERAGUAS,MARIATO,MARIATO,C.E.B.G. BAJO GRANDE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,3,0,0.875
4422,VERAGUAS,VERAGUAS,MARIATO,MARIATO,LIMONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,26,0,1,0.962962963
4423,VERAGUAS,VERAGUAS,MARIATO,MARIATO,CENTRO EDUCATIVO BILINGÜE MANUEL H. REYES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,181,0,2,0.989071038
4424,VERAGUAS,VERAGUAS,MARIATO,MARIATO,PALO SECO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
4425,VERAGUAS,VERAGUAS,MARIATO,MARIATO,LA PITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
4426,VERAGUAS,VERAGUAS,MARIATO,MARIATO,MALENA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,33,3,0,0.916666667
4429,VERAGUAS,VERAGUAS,MARIATO,QUEBRO,C.E.B.G. LOMA DE QUEBRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,64,2,0,0.96969697
4430,VERAGUAS,VERAGUAS,MARIATO,QUEBRO,QUEBRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,17,1,0,0.944444444
4432,VERAGUAS,VERAGUAS,MARIATO,QUEBRO,LAS BOCAS DE QUEBRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
4433,VERAGUAS,VERAGUAS,MARIATO,QUEBRO,MORRILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,1,0.95
4434,VERAGUAS,VERAGUAS,MARIATO,TEBARIO,ALTO DE TEBARIO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,38,1,3,0.904761905
4438,VERAGUAS,VERAGUAS,RÍO DE JESÚS,RÍO DE JESÚS,CERRO GORDO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,40,0,0,1
4439,VERAGUAS,VERAGUAS,RÍO DE JESÚS,RÍO DE JESÚS,ESCUELA BILINGÜE ADOLFO HERRERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,132,2,0,0.985074627
4442,VERAGUAS,VERAGUAS,RÍO DE JESÚS,CATORCE DE NOVIEMBRE,LOS LEONES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4443,VERAGUAS,VERAGUAS,RÍO DE JESÚS,RÍO DE JESÚS,LAS PEÑITAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4444,VERAGUAS,VERAGUAS,RÍO DE JESÚS,RÍO DE JESÚS,LOS PANAMAES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,0,0,1
4445,VERAGUAS,VERAGUAS,RÍO DE JESÚS,CATORCE DE NOVIEMBRE,LOS MONTES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,0,1
4446,VERAGUAS,VERAGUAS,RÍO DE JESÚS,CATORCE DE NOVIEMBRE,EL PÁJARO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,0,0,1
4449,VERAGUAS,VERAGUAS,RÍO DE JESÚS,LAS HUACAS,CERRO BANCO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,3,0.875
4452,VERAGUAS,VERAGUAS,RÍO DE JESÚS,LAS HUACAS,LAS HUACAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,52,0,0,1
4453,VERAGUAS,VERAGUAS,RÍO DE JESÚS,LOS CASTILLOS,LOS CASTILLOS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,34,0,0,1
4454,VERAGUAS,VERAGUAS,RÍO DE JESÚS,UTIRA,UTIRA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,15,0,0,1
4455,VERAGUAS,VERAGUAS,SAN FRANCISCO,SAN FRANCISCO,CENTRO EDUCATIVO BILINGÜE PEDRO ARROCHA G.,RURAL,PRIMARIA UNIGRADO,OFICIAL,454,0,0,1
4457,VERAGUAS,VERAGUAS,SAN FRANCISCO,SAN JOSÉ,C.E.B.G. SAN JOSÉ (SAN FCO.),RURAL,PRIMARIA UNIGRADO,OFICIAL,172,1,0,0.994219653
4463,VERAGUAS,VERAGUAS,SAN FRANCISCO,SAN FRANCISCO,HATILLOS ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4464,VERAGUAS,VERAGUAS,SAN FRANCISCO,CORRAL FALSO,CORRAL FALSO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
4465,VERAGUAS,VERAGUAS,SAN FRANCISCO,CORRAL FALSO,EL ESPAVÉ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,2,0,0.818181818
4466,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,EL PEÑÓN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,15,0,1,0.9375
4467,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,HATILLOS ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
4468,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,EL CHORRILLITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
4469,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,AGUACATAL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4470,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,PIEDRAS GORDAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
4472,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,CARABALÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
4473,VERAGUAS,VERAGUAS,SAN FRANCISCO,LOS HATILLOS,EL CHORRILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
4474,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,C.E.B.G. ROGELIO E. NOURSE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
4475,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,EL CASTILLO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,1,0,0.923076923
4476,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,C.E.B.G. LA BODEGA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,42,0,0,1
4477,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,EL CORTEZO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,34,0,0,1
4478,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,LAS PEÑITAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
4479,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,LA GORDA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,27,5,1,0.818181818
4480,VERAGUAS,VERAGUAS,SAN FRANCISCO,REMANCE,LOS HERNÁNDEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,3,0,0.911764706
