year,CODIGO,NOMBRE,REGION,APROBT,,
2020,,COLEGIO SAN CARLOS BORROMEO,SAN CARLOS,44,,
2020,,LA PAZ COMMUNITY SCHOOL,SANTA CRUZ,80,,
2020,6501,COLEGIO FLORIDA,LIMON,197,,
2020,6500,COLEGIO DE PACUARE,LIMON,350,,
2020,6498,LICEO RURAL YIMBA CAJC,GRANDE DE TERRABA,120,,
2020,6504,C.T.P. SAN PEDRO DE BARVA,HEREDIA,710,,
2020,4163,SECCION NOCTURNA C.T.P. DE PURISCAL,PURISCAL,214,,
2020,4229,SECCION NOCTURNA C.T.P. DE JACO,AGUIRRE,93,,
2020,4197,SECCION NOCTURNA C.T.P. HOJANCHA,NICOYA,85,,
2020,6016,SECCION NOCTURNA C.T.P. ULADISLAO GAMEZ SOLANO,SAN JOSE CENTRAL,137,,
2020,4166,SECCION NOCTURNA C.T.P. SAN ISIDRO,PEREZ ZELEDON,137,,
2020,4155,SECCION NOCTURNA C.T.P. CALLE BLANCOS,SAN JOSE NORTE,132,,
2020,4215,SECCION NOCTURNA C.T.P. UMBERTO MELLONI C.,COTO,98,,
2020,4214,SECCION NOCTURNA C.T.P. CARLOS MANUEL VICENTE C.,COTO,71,,
2020,4217,SECCION NOCTURNA C.T.P. GUAYCARA,COTO,180,,
2020,4208,SECCION NOCTURNA C.T.P. DE JICARAL,PENINSULAR,175,,
2020,4176,SECCION NOCTURNA C.T.P. NATANIEL ARIAS MURILLO,SAN CARLOS,149,,
2020,6033,SECCION NOCTURNA C.T.P. INVU LAS CAÑAS,ALAJUELA,170,,
2020,6505,C.T.P. DE PALMICHAL,PURISCAL,318,,
2020,6502,C.T.P. SANTO CRISTO DE ESQUIPULAS,OCCIDENTE,386,,
2020,6507,C.T.P. SABANILLA,ALAJUELA,563,,
2020,6508,C.T.P. SAN RAFAEL DE POAS,ALAJUELA,541,,
2020,6506,C.T.P. BOLIVAR,ALAJUELA,705,,
2020,6503,C.T.P. DE DULCE NOMBRE,CARTAGO,813,,
2020,,ISAAC PHILLIPE PRIMARY & HIGH SCHOOL,HEREDIA,89,,
2020,,COLEGIO SAN RAFAEL-OROTINA,ALAJUELA,,,
2020,6512,LICEO SANTISIMA TRINIDAD,GUAPILES,482,,
2020,,LAKESIDE INTERNATIONAL SCHOOL,SANTA CRUZ,134,,
2020,,LAS NUBES SCHOOL,AGUIRRE,59,,
2020,6537,C.T.P. SANTA EULALIA,ALAJUELA,303,,
2020,6532,C.T.P. AMBIENTALISTA ISAIAS RETANA,PEREZ ZELEDON,753,,
2020,4204,SECCION NOCTURNA C.T.P. SANTA BARBARA,SANTA CRUZ,130,,
2020,6534,C.T.P. SANTA LUCIA,CARTAGO,689,,
2020,6529,C.T.P. ABELARDO BONILLA BALDARES,SAN JOSE NORTE,894,,
2020,6527,C.T.P. MAXIMO QUESADA,DESAMPARADOS,869,,
2020,6528,C.T.P. PURRAL,SAN JOSE NORTE,775,,
2020,4201,SECCION NOCTURNA C.T.P. CARRILLO,SANTA CRUZ,210,,
2020,6533,C.T.P. OREAMUNO,CARTAGO,433,,
2020,6536,C.T.P. ROSARIO DE NARANJO,OCCIDENTE,696,,
2020,4203,SECCION NOCTURNA C.T.P. DE SANTA CRUZ,SANTA CRUZ,270,,
2020,4198,SECCION NOCTURNA C.T.P. DE NICOYA,NICOYA,413,,
2020,4193,SECCION NOCTURNA C.T.P. PUERTO VIEJO,SARAPIQUI,152,,
2020,6104,SECCION NOCTURNA C.T.P. JOSE ALBERTAZZI,DESAMPARADOS,127,,
2020,6358,SECCION NOCTURNA C.T.P. VASQUEZ DE CORONADO,SAN JOSE NORTE,160,,
2020,6524,C.T.P.SAN ISIDRO DE HEREDIA,HEREDIA,488,,
2020,6525,C.T.P. SANTO DOMINGO,HEREDIA,518,,
2020,6526,C.T.P. MERCEDES NORTE,HEREDIA,701,,
2020,6530,C.T.P. PAVAS,SAN JOSE OESTE,416,,
2020,6535,C.T.P. CALLE ZAMORA,OCCIDENTE,565,,
2020,4213,SECCION NOCTURNA C.T.P. OSA,GRANDE DE TERRABA,272,,
2020,4167,SECCION NOCTURNA C.T.P. PLATANARES,PEREZ ZELEDON,171,,
2020,4168,SECCION NOCTURNA C.T.P. PEJIBAYE,PEREZ ZELEDON,82,,
2020,4218,SECCION NOCTURNA C.T.P. DE CORREDORES,COTO,239,,
2020,6502,SECCION NOCTURNA C.T.P. SANTO CRISTO DE ESQUIP.,OCCIDENTE,197,,
2020,4183,SECCION NOCTURNA C.T.P. SAN CARLOS,SAN CARLOS,109,,
2020,4179,SECCION NOCTURNA C.T.P. LA FORTUNA,SAN CARLOS,127,,
2020,4222,SECCION NOCTURNA C.T.P. DE BATAAN,LIMON,238,,
2020,4226,SECCION NOCTURNA C.T.P. PADRE ROBERTO EVANS,LIMON,265,,
2020,4173,SECCION NOCTURNA C.T.P. SAN MATEO,ALAJUELA,0,,
2020,4200,SECCION NOCTURNA C.T.P. DE CORRALILLO,NICOYA,185,,
2020,4196,SECCION NOCTURNA C.T.P. NANDAYURE,NICOYA,89,,
2020,6503,SECCION NOCTURNA C.T.P. DE DULCE NOMBRE,CARTAGO,133,,
2020,4230,SECCION NOCTURNA C.T.P. DE PARRITA,AGUIRRE,281,,
2020,4181,SECCION NOCTURNA C.T.P. DE GUATUSO,ZONA NORTE-NORTE,105,,
2020,4206,SECCION NOCTURNA C.T.P. SARDINAL,SANTA CRUZ,159,,
2020,6538,C.T.P. DE CAÑAS,CAÑAS,661,,
2020,6531,C.T.P. DE ASERRI,DESAMPARADOS,646,,
2020,,MARIA MONTSERRAT,SAN JOSE OESTE,25,,
2020,,SUN VALLEY HIGH SCHOOL,PURISCAL,105,,
2020,,ADVENTISTA PASO CANOAS,COTO,50,,
2020,,JOHN F. KENNEDY HIGH SCHOOL-CIUDAD NEILY,COTO,54,,
2020,,COMUNIDAD EDUCATIVA CRECER,HEREDIA,63,,
2020,,PASOS DE JUVENTUD CENTRO EDUCATIVO,HEREDIA,115,,
2020,6564,LICEO COPEY,LOS SANTOS,138,,
2020,6570,LICEO RURAL CHINA KICHA,SULA,36,,
2020,6569,LICEO RURAL ARANJUEZ,PUNTARENAS,138,,
2020,6568,LICEO RURAL RIO GRANDE DE PAQUERA,PENINSULAR,132,,
2020,6571,LICEO RURAL EL PROGRESO,COTO,62,,
2020,6567,LICEO RURAL LA UNION,GUAPILES,78,,
2020,6565,COLEGIO EL AMPARO,SAN CARLOS,205,,
2020,6548,C.T.P. DE MORA,PURISCAL,187,,
2020,6550,C.T.P. ESPARZA,PUNTARENAS,343,,
2020,6549,C.T.P. ZARCERO,OCCIDENTE,359,,
2020,6547,C.T.P. DE ATENAS,ALAJUELA,693,,
2020,4232,SECCION NOCTURNA C.T.P. UPALA,ZONA NORTE-NORTE,148,,
2020,4189,SECCION NOCTURNA C.T.P. LA SUIZA,TURRIALBA,175,,
2020,4202,SECCION NOCTURNA C.T.P. 27 DE ABRIL,SANTA CRUZ,95,,
2020,4205,SECCION NOCTURNA C.T.P. DE CARTAGENA,SANTA CRUZ,187,,
2020,6528,SECCION NOCTURNA C.T.P. PURRAL,SAN JOSE NORTE,120,,
2020,6529,SECCION NOCTURNA C.T.P. ABELARDO BONILLA B.,SAN JOSE NORTE,74,,
2020,4177,SECCION NOCTURNA C.T.P. LOS CHILES,SAN CARLOS,155,,
2020,4182,SECCION NOCTURNA C.T.P. SANTA ROSA,SAN CARLOS,121,,
2020,4180,SECCION NOCTURNA C.T.P. DE PITAL,SAN CARLOS,76,,
2020,4211,SECCION NOCTURNA C.T.P. DE COBANO,PENINSULAR,47,,
2020,6535,SECCION NOCTURNA C.T.P. CALLE ZAMORA,OCCIDENTE,132,,
2020,4188,SECCION NOCTURNA C.T.P. SAN PABLO,LOS SANTOS,53,,
2020,4227,SECCION NOCTURNA C.T.P. DE POCOCI,GUAPILES,157,,
2020,4162,SECCION NOCTURNA C.T.P. DE ACOSTA,DESAMPARADOS,140,,
2020,6531,SECCION NOCTURNA C.T.P. DE ASERRI,DESAMPARADOS,232,,
2020,4161,SECCION NOCTURNA C.T.P. SAN JUAN SUR,DESAMPARADOS,108,,
2020,4160,SECCION NOCTURNA C.T.P. JOSE FIGUERES FERRER,DESAMPARADOS,233,,
2020,4185,SECCION NOCTURNA C.T.P. DE PACAYAS,CARTAGO,102,,
2020,6534,SECCION NOCTURNA C.T.P. SANTA LUCIA,CARTAGO,172,,
2020,6034,SECCION NOCTURNA C.T.P. TRONADORA,CAÑAS,87,,
2020,4207,SECCION NOCTURNA C.T.P. DE ABANGARES,CAÑAS,162,,
2020,5748,SECCION NOCTURNA C.T.P. DE QUEPOS,AGUIRRE,108,,
2020,6523,NOCTURNO DE JACO,AGUIRRE,307,,
2020,6551,NOCTURNO DE AMUBRI,SULA,206,,
2020,6578,C.T.P. BARRIO IRVIN,LIBERIA,493,,
2020,6579,C.T.P. DE LIVERPOOL,LIMON,560,,
2020,6581,C.T.P. OROSI,CARTAGO,687,,
2020,6576,C.T.P. HENRI FRANÇOIS PITTIER,COTO,321,,
2020,6582,C.T.P. ROBERTO GAMBOA VALVERDE,DESAMPARADOS,1314,,
2020,6583,C.T.P. BRAULIO ODIO HERRERA,DESAMPARADOS,290,,
2020,6574,C.T.P. JOSE MARIA ZELEDON BRENES,DESAMPARADOS,787,,
2020,6580,C.T.P. AGROPORTICA,GUAPILES,584,,
2020,6584,C.T.P. LAS PALMITAS,GUAPILES,511,,
2020,6577,C.T.P. DE PLATANAR,SAN CARLOS,333,,
2020,,FUTURO VERDE,PENINSULAR,38,,
2020,,CENTRO EDUCATIVO BILINGÜE ILE,SAN JOSE CENTRAL,41,,
2020,,SEMILLAS,CARTAGO,32,,
2020,,CATOLICO SAN JOSE,NICOYA,68,,
2020,,PROFESOR SAUL CARDENAS CUBILLO,NICOYA,59,,
2020,,SAINT MARGARET SCHOOL,HEREDIA,109,,
2020,,WESTLAND SCHOOL COLEGIO BILINGÜE,HEREDIA,61,,
2020,6634,C.T.P. DE ALAJUELITA,SAN JOSE CENTRAL,666,,
2020,6633,C.T.P. DE BELEN,HEREDIA,223,,
2020,6635,C.T.P. DE SAN RAFAEL DE ALAJUELA,ALAJUELA,538,,
2020,6636,LICEO RURAL TSIRURURI,TURRIALBA,91,,
2020,6625,LICEO RURAL JAK KSARI,TURRIALBA,134,,
2020,6631,UNIDAD PEDAGOGICA DANIEL ODUBER QUIROS,SAN JOSE OESTE,338,,
2020,6632,UNIDAD PEDAGOGICA ISLA CABALLO,PUNTARENAS,27,,
2020,6624,LICEO RURAL SIKRIYöK,GRANDE DE TERRABA,83,,
2020,6538,SECCION NOCTURNA C.T.P. DE CAÑAS,CAÑAS,73,,
2020,,AMERICANA SAN PATRICIO,PUNTARENAS,59,,
2020,6536,SECCION NOCTURNA C.T.P. ROSARIO DE NARANJO,OCCIDENTE,170,,
2020,4191,SECCION NOCTURNA C.T.P. HEREDIA,HEREDIA,149,,
2020,6504,SECCION NOCTURNA C.T.P. SAN PEDRO DE BARVA,HEREDIA,60,,
2020,6547,SECCION NOCTURNA C.T.P. DE ATENAS,ALAJUELA,129,,
2020,6577,SECCION NOCTURNA C.T.P. DE PLATANAR,SAN CARLOS,73,,
2020,5818,SECCION NOCTURNA C.T.P. DE ESCAZU,SAN JOSE OESTE,90,,
2020,6583,SECCION NOCTURNA C.T.P. BRAULIO ODIO HERRERA,DESAMPARADOS,56,,
2020,6530,SECCION NOCTURNA C.T.P. DE PAVAS,SAN JOSE OESTE,149,,
2020,6525,SECCION NOCTURNA C.T.P. SANTO DOMINGO,HEREDIA,110,,
2020,6584,SECCION NOCTURNA C.T.P. LAS PALMITAS,GUAPILES,85,,
2020,4220,SECCION NOCTURNA C.T.P. DE PUERTO JIMENEZ,COTO,124,,
2020,6579,SECCION NOCTURNA C.T.P. DE LIVERPOOL,LIMON,124,,
2020,6641,C.T.P. LA TIGRA,SAN CARLOS,412,,
2020,6640,C.T.P. DE COPAL,NICOYA,120,,
2020,6639,C.T.P. DEL ESTE,HEREDIA,966,,
2020,,FRANZ LISZT SCHOOL AND KIWI LEARNING CENTRE,SAN JOSE OESTE,57,,
2020,,C.T.P. C.I.T.,HEREDIA,407,,
2020,,COSTA RICA INTERNATIONAL ACADEMY,SANTA CRUZ,103,,
2020,,COLEGIO CIENTIFICO INTERAMERICANO SEDE EARTH,GUAPILES,62,,
2020,,ARANDU SCHOOL,SAN JOSE OESTE,47,,
2020,6666,COLEGIO SAN FRANCISCO DE LA PALMERA,SAN CARLOS,151,,
2020,6676,COLEGIO DE LEPANTO,PENINSULAR,190,,
2020,6667,LICEO RURAL PALACIOS,GUAPILES,44,,
2020,,LIGHTHOUSE INTERNATIONAL SCHOOL,SAN JOSE OESTE,56,,
2020,,SISTEMA EDUCATIVO SOCIAL POSADA DE BELEN,ALAJUELA,27,,
2020,,CENTRO EDUCATIVO SAN AGUSTIN,SAN JOSE OESTE,34,,
2020,,LOVE AT WORK INTERNATIONAL CHRISTIAN SCHOOL,SAN JOSE CENTRAL,77,,
2020,,SISTEMA EDUCATIVO CENIT,LIBERIA,107,,
2020,,VIRGEN DE GUADALUPE,SAN JOSE CENTRAL,49,,
2020,,VALUES IN ACTION,SAN JOSE NORTE,86,,
2020,,DOLPHINS ACADEMY SCHOOL,SANTA CRUZ,45,,
2020,6524,SECCION NOCTURNA C.T.P. SAN ISIDRO DE HEREDIA,HEREDIA,105,,
2020,6641,SECCION NOCTURNA C.T.P. LA TIGRA,SAN CARLOS,80,,
2020,6505,SECCION NOCTURNA C.T.P. DE PALMICHAL,PURISCAL,48,,
2020,6742,LICEO DE SANTIAGO,CARTAGO,133,,
2020,6714,LICEO NUEVO DE PURISCAL,PURISCAL,112,,
2020,6717,COLEGIO DE SIQUIRRES,LIMON,375,,
2020,6718,C.T.P. LA CARPIO,SAN JOSE OESTE,324,,
2020,6752,LICEO RURAL VARA BLANCA,HEREDIA,49,,
2020,6716,LICEO DE GUARARI,HEREDIA,529,,
2020,6719,C.T.P. HATILLO,SAN JOSE CENTRAL,153,,
2020,,CONNELL ACADEMY,SAN JOSE OESTE,43,,
2020,,MONSEÑOR VITTORINO GIRARDI STELLIN,SANTA CRUZ,0,,
2020,,INSTITUTO EDUCATIVO MODERNO,SAN JOSE CENTRAL,79,,
2020,,CENTRO EDUCATIVO YORI,SARAPIQUI,55,,
2020,6357,NIÑO JESUS DE BELEN,HEREDIA,64,,
2020,,DEL MAR ACADEMY,NICOYA,54,,
2020,6796,COLEGIO DIURNO LA CRUZ,LIBERIA,265,,
2020,,CENTRO EDUCATIVO GEA,SANTA CRUZ,0,,
2020,,HUMANISTICO COSTARRICENSE-CAMPUS NICOYA,NICOYA,56,,
2020,,VALLE AZUL,SAN JOSE OESTE,134,,
2020,,BILINGUAL MULTIDISCIPLINARY SCHOOL,PEREZ ZELEDON,36,,
2020,,HUMANISTICO COSTARRICENSE-CAMPUS SARAPIQUI,SARAPIQUI,50,,
2020,,MONTEALTO,HEREDIA,54,,
2020,,SANTA CATALINA DE SENA,SAN JOSE OESTE,212,,
2020,,CENTRO EDUCATIVO CARMEN LYRA,SAN CARLOS,84,,
2020,6635,SECCION NOCTURNA C.T.P. SAN RAFAEL DE ALAJUELA,ALAJUELA,95,,
2020,6105,SECCION NOCTURNA C.T.P CARRIZAL,ALAJUELA,117,,
2020,6842,LICEO RURAL ULUK KICHA,TURRIALBA,74,,
2020,,COLEGIO HERMOSA HIGH SCHOOL,PENINSULAR,49,,
2020,,GREDOS SAN DIEGO INTERNATIONAL SCHOOL,ALAJUELA,172,,
2020,,TREE OF LIFE LEARNING CENTER,SAN JOSE OESTE,61,,
2020,6532,SECCION NOCTURNA C.T.P. AMBIENTALI ISAIAS RETANA,PEREZ ZELEDON,141,,
2020,4169,SECCION NOCTURNA C.T.P. GENERAL VIEJO,PEREZ ZELEDON,122,,
2020,,NEW HORIZON CHRISTIAN SCHO0L,PURISCAL,28,,
2020,,CENTRO DE APRENDIZAJE EDUCARTE,SANTA CRUZ,60,,
2020,6959,LICEO TAMBOR DE COBANO,PENINSULAR,43,,
2020,6987,LICEO RURAL NAIRI AWARI,SULA,24,,
2020,,CIENTIFICO DE COSTA RICA DE SAN VITO -UNED-,COTO,27,,
2020,,CIMA DE HORIZONTES,HEREDIA,14,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
