year,CODIGO,NOMBRE,REGION,enrolled,passed,pass_rate
2020.0,6538.0,SECCION NOCTURNA C.T.P. DE CAÑAS,CAÑAS,73,73,1.0
2020.0,0.0,AMERICANA SAN PATRICIO,PUNTARENAS,59,59,1.0
2020.0,6536.0,SECCION NOCTURNA C.T.P. ROSARIO DE NARANJO,OCCIDENTE,171,170,0.9941520467836257
2020.0,4191.0,SECCION NOCTURNA C.T.P. HEREDIA,HEREDIA,149,149,1.0
2020.0,6504.0,SECCION NOCTURNA C.T.P. SAN PEDRO DE BARVA,HEREDIA,65,60,0.9230769230769231
2020.0,6547.0,SECCION NOCTURNA C.T.P. DE ATENAS,ALAJUELA,135,129,0.9555555555555556
2020.0,6577.0,SECCION NOCTURNA C.T.P. DE PLATANAR,SAN CARLOS,73,73,1.0
2020.0,5818.0,SECCION NOCTURNA C.T.P. DE ESCAZU,SAN JOSE OESTE,116,90,0.7758620689655172
2020.0,6583.0,SECCION NOCTURNA C.T.P. BRAULIO ODIO HERRERA,DESAMPARADOS,62,56,0.9032258064516129
2020.0,6530.0,SECCION NOCTURNA C.T.P. DE PAVAS,SAN JOSE OESTE,224,149,0.6651785714285714
2020.0,6525.0,SECCION NOCTURNA C.T.P. SANTO DOMINGO,HEREDIA,110,110,1.0
2020.0,6584.0,SECCION NOCTURNA C.T.P. LAS PALMITAS,GUAPILES,85,85,1.0
2020.0,4220.0,SECCION NOCTURNA C.T.P. DE PUERTO JIMENEZ,COTO,124,124,1.0
2020.0,6579.0,SECCION NOCTURNA C.T.P. DE LIVERPOOL,LIMON,124,124,1.0
2020.0,6641.0,C.T.P. LA TIGRA,SAN CARLOS,451,412,0.9135254988913526
2020.0,6640.0,C.T.P. DE COPAL,NICOYA,120,120,1.0
2020.0,6639.0,C.T.P. DEL ESTE,HEREDIA,970,966,0.9958762886597938
2020.0,0.0,FRANZ LISZT SCHOOL AND KIWI LEARNING CENTRE,SAN JOSE OESTE,57,57,1.0
2020.0,0.0,C.T.P. C.I.T.,HEREDIA,407,407,1.0
2020.0,0.0,COSTA RICA INTERNATIONAL ACADEMY,SANTA CRUZ,103,103,1.0
2020.0,0.0,COLEGIO CIENTIFICO INTERAMERICANO SEDE EARTH,GUAPILES,62,62,1.0
2020.0,0.0,ARANDU SCHOOL,SAN JOSE OESTE,47,47,1.0
2020.0,6666.0,COLEGIO SAN FRANCISCO DE LA PALMERA,SAN CARLOS,153,151,0.9869281045751634
2020.0,6676.0,COLEGIO DE LEPANTO,PENINSULAR,190,190,1.0
2020.0,6667.0,LICEO RURAL PALACIOS,GUAPILES,45,44,0.9777777777777777
2020.0,0.0,LIGHTHOUSE INTERNATIONAL SCHOOL,SAN JOSE OESTE,56,56,1.0
2020.0,0.0,SISTEMA EDUCATIVO SOCIAL POSADA DE BELEN,ALAJUELA,27,27,1.0
2020.0,0.0,CENTRO EDUCATIVO SAN AGUSTIN,SAN JOSE OESTE,34,34,1.0
2020.0,0.0,LOVE AT WORK INTERNATIONAL CHRISTIAN SCHOOL,SAN JOSE CENTRAL,77,77,1.0
2020.0,0.0,SISTEMA EDUCATIVO CENIT,LIBERIA,107,107,1.0
2020.0,0.0,VIRGEN DE GUADALUPE,SAN JOSE CENTRAL,52,49,0.9423076923076923
2020.0,0.0,VALUES IN ACTION,SAN JOSE NORTE,86,86,1.0
2020.0,0.0,DOLPHINS ACADEMY SCHOOL,SANTA CRUZ,47,45,0.9574468085106383
2020.0,6524.0,SECCION NOCTURNA C.T.P. SAN ISIDRO DE HEREDIA,HEREDIA,105,105,1.0
2020.0,6641.0,SECCION NOCTURNA C.T.P. LA TIGRA,SAN CARLOS,85,80,0.9411764705882353
2020.0,6505.0,SECCION NOCTURNA C.T.P. DE PALMICHAL,PURISCAL,49,48,0.9795918367346939
2020.0,6742.0,LICEO DE SANTIAGO,CARTAGO,133,133,1.0
2020.0,6714.0,LICEO NUEVO DE PURISCAL,PURISCAL,116,112,0.9655172413793104
2020.0,6717.0,COLEGIO DE SIQUIRRES,LIMON,375,375,1.0
2020.0,6718.0,C.T.P. LA CARPIO,SAN JOSE OESTE,324,324,1.0
2020.0,6752.0,LICEO RURAL VARA BLANCA,HEREDIA,50,49,0.98
2020.0,6716.0,LICEO DE GUARARI,HEREDIA,538,529,0.983271375464684
2020.0,6719.0,C.T.P. HATILLO,SAN JOSE CENTRAL,153,153,1.0
2020.0,0.0,CONNELL ACADEMY,SAN JOSE OESTE,43,43,1.0
2020.0,0.0,INSTITUTO EDUCATIVO MODERNO,SAN JOSE CENTRAL,94,79,0.8404255319148937
2020.0,0.0,CENTRO EDUCATIVO YORI,SARAPIQUI,55,55,1.0
2020.0,6357.0,NIÑO JESUS DE BELEN,HEREDIA,64,64,1.0
2020.0,0.0,DEL MAR ACADEMY,NICOYA,54,54,1.0
2020.0,6796.0,COLEGIO DIURNO LA CRUZ,LIBERIA,265,265,1.0
2020.0,0.0,HUMANISTICO COSTARRICENSE-CAMPUS NICOYA,NICOYA,56,56,1.0
2020.0,0.0,VALLE AZUL,SAN JOSE OESTE,134,134,1.0
2020.0,0.0,BILINGUAL MULTIDISCIPLINARY SCHOOL,PEREZ ZELEDON,36,36,1.0
2020.0,0.0,HUMANISTICO COSTARRICENSE-CAMPUS SARAPIQUI,SARAPIQUI,50,50,1.0
2020.0,0.0,MONTEALTO,HEREDIA,55,54,0.9818181818181818
2020.0,0.0,SANTA CATALINA DE SENA,SAN JOSE OESTE,212,212,1.0
2020.0,0.0,CENTRO EDUCATIVO CARMEN LYRA,SAN CARLOS,85,84,0.9882352941176471
2020.0,6635.0,SECCION NOCTURNA C.T.P. SAN RAFAEL DE ALAJUELA,ALAJUELA,95,95,1.0
2020.0,6105.0,SECCION NOCTURNA C.T.P CARRIZAL,ALAJUELA,118,117,0.9915254237288136
2020.0,6842.0,LICEO RURAL ULUK KICHA,TURRIALBA,75,74,0.9866666666666667
2020.0,0.0,COLEGIO HERMOSA HIGH SCHOOL,PENINSULAR,49,49,1.0
2020.0,0.0,GREDOS SAN DIEGO INTERNATIONAL SCHOOL,ALAJUELA,172,172,1.0
2020.0,0.0,TREE OF LIFE LEARNING CENTER,SAN JOSE OESTE,61,61,1.0
2020.0,6532.0,SECCION NOCTURNA C.T.P. AMBIENTALI ISAIAS RETANA,PEREZ ZELEDON,147,141,0.9591836734693877
2020.0,4169.0,SECCION NOCTURNA C.T.P. GENERAL VIEJO,PEREZ ZELEDON,122,122,1.0
2020.0,0.0,NEW HORIZON CHRISTIAN SCHO0L,PURISCAL,28,28,1.0
2020.0,0.0,CENTRO DE APRENDIZAJE EDUCARTE,SANTA CRUZ,60,60,1.0
2020.0,6959.0,LICEO TAMBOR DE COBANO,PENINSULAR,43,43,1.0
2020.0,6987.0,LICEO RURAL NAIRI AWARI,SULA,24,24,1.0
2020.0,0.0,CIENTIFICO DE COSTA RICA DE SAN VITO -UNED-,COTO,27,27,1.0
2020.0,0.0,CIMA DE HORIZONTES,HEREDIA,14,14,1.0
